8	50	5					
360	70			
1	-50	0	2	10	2		
2	-35	35	2	5	2		
3	0	50	2	5	2		
4	35	35	2	5	2		
5	50	0	2	4	2		
6	35	-35	2	9	2		
7	0	-50	2	6	2		
8	-35	0.35	2	6	2		
1	-40.289	-42.303	6	20	1 0 1 0 1	4	120
2	-64.709	-17.389	3	10	1 0 1 0 1	2	66
3	5.06	-14.349	23	8	1 0 1 0 1	4	109
4	72.095	20.233	1	6	1 0 1 0 1	2	124
5	2.594	-15.002	18	1	1 0 1 0 1	6	82
6	-24.176	-72.894	8	19	1 0 1 0 1	1	85
7	-13.19	66.498	2	13	1 0 1 0 1	5	141
8	33.191	13.69	9	24	1 0 1 0 1	6	114
9	66.827	-30.554	1	15	1 0 1 0 1	6	100
10	19.934	35.883	20	13	1 0 1 0 1	3	56
11	-27.771	32.269	23	10	1 0 0 1 0	3	71
12	51.154	-16.827	22	4	1 0 0 1 0	7	129
13	-19.214	23.749	24	12	1 0 0 1 0	1	76
14	-46.643	-52.954	21	21	1 0 0 1 0	8	97
15	-10.59	-16.626	18	2	1 0 0 1 0	2	83
16	35.15	12.622	21	10	1 0 0 1 0	1	79
17	-37.378	12.256	7	20	1 0 0 1 0	1	136
18	82.794	25.836	4	9	1 0 0 1 0	7	80
19	8.936	-3.723	21	24	1 0 0 1 0	6	75
20	-56.659	25.555	13	19	1 0 0 1 0	4	128
21	-52.02	-40.137	18	13	0 1 0 0 1	2	108
22	39.27	12.787	4	14	0 1 0 0 1	6	81
23	19.757	21.228	3	17	0 1 0 0 1	8	123
24	-23.071	-12.659	12	25	0 1 0 0 1	5	146
25	15.686	52.374	5	1	0 1 0 0 1	1	140
26	58.771	-7.056	8	9	0 1 0 0 1	1	100
27	-33.087	72.266	14	12	0 1 0 0 1	6	61
28	2.551	46.851	10	22	0 1 0 0 1	3	72
29	-18.719	73.126	14	2	0 1 0 0 1	6	91
30	-67.627	-20.679	19	21	0 1 0 0 1	4	116
31	-76.862	-11.365	20	8	1 0 0 0 0	7	96
32	-24.194	-38.263	21	19	0 1 0 0 0	5	66
33	-20.374	-31.903	11	24	0 0 1 0 0	3	66
34	9.29	39.618	14	24	0 0 0 1 0	3	122
35	26.044	35.974	6	2	0 0 0 0 1	8	131
36	-57.385	-45.264	7	20	0 1 1 1 1	1	112
37	1.489	-62.592	3	20	0 1 1 1 1	7	60
38	34.937	13.672	22	5	0 1 1 1 1	6	82
39	-22.29	45.648	21	17	0 1 1 1 1	2	109
40	-5.92	44.061	12	4	0 1 1 1 1	5	80
41	-38.446	-23.541	1	21	0 1 1 1 0	8	138
42	28.894	33.936	11	3	0 1 1 1 0	1	148
43	-35.388	-5.341	12	16	0 1 1 1 0	8	87
44	-19.501	13.519	19	14	0 1 1 1 0	1	139
45	-9.216	-30.988	8	6	0 1 1 1 0	4	109
46	-22.131	-17.065	11	5	0 1 1 1 0	8	83
47	-22.827	36.81	18	12	0 1 1 1 0	6	113
48	-61.365	-18.463	6	23	0 1 1 1 0	1	111
49	50.128	-66.046	3	12	0 1 1 1 0	7	54
50	25.647	24.139	6	18	0 1 1 1 0	7	148
955.416 358.355 343.529 456.294 332.937 675.343 448.014 599.532	
