4	20	4					
360	70						
0	-40.198	-12.781	2	4	2		
1	-40.488	-35.864	2	7	2		
2	-1.193	2.515	2	4	2		
3	18.329	-35.468	2	5	2		
6	12.805	1.886	15	10	1 0 0 1	2	55
7	18.213	1.373	7	21	1 0 0 1	4	77
8	57.947	-48.779	10	8	0 1 1 0	4	59
9	-52.429	-84.088	20	23	1 0 1 0	3	120
10	60.797	-32.593	11	10	0 1 0 1	4	82
11	23.151	4.205	7	9	1 1 1 0	3	114
12	25.385	22.986	14	21	1 1 0 1	2	119
13	25.513	-52.985	15	16	1 0 1 1	2	126
14	-49.261	-41.718	8	21	1 0 0 1	3	100
15	-37.561	-41.73	5	3	0 1 1 0	2	64
16	-14.52	48.962	17	24	1 0 1 0	2	62
17	41.229	-24.5	1	2	1 0 1 0	1	94
18	-21.863	0.916	3	4	1 0 1 0	4	85
19	-48.181	-16.284	8	18	0 1 0 1	3	107
20	-7.776	44.348	14	5	0 1 0 1	4	129
21	20.801	10.76	3	13	0 1 0 1	2	52
22	-29.712	-46.326	6	13	1 0 0 0	1	124
23	-20.203	-59.564	23	14	0 1 0 0	1	101
24	-87.079	-52.899	14	10	0 0 1 0	1	55
25	3.046	-6.305	1	3	0 0 0 1	2	50
317.123 422.761 362.969 352.234 
